"","Cell","Batch","Group","ExpLibSize","Step"
"Cell2743","Cell2743","Batch1","Path2",8081.64966947402,15
"Cell2744","Cell2744","Batch1","Path3",8519.76055339148,343
"Cell2745","Cell2745","Batch1","Path3",8390.70690138241,614
"Cell2746","Cell2746","Batch1","Path2",8475.91284717643,340
"Cell2747","Cell2747","Batch1","Path2",7916.11338977814,215
"Cell2748","Cell2748","Batch1","Path3",8045.53851458499,148
"Cell2749","Cell2749","Batch1","Path2",7808.66029891074,4
"Cell2750","Cell2750","Batch1","Path2",8420.64090603994,493
"Cell2751","Cell2751","Batch1","Path2",8153.16960986277,443
"Cell2752","Cell2752","Batch1","Path3",8093.46491873452,647
"Cell2753","Cell2753","Batch1","Path1",8604.04802102805,661
"Cell2754","Cell2754","Batch1","Path2",7920.81902018231,842
"Cell2755","Cell2755","Batch1","Path3",8534.61830406361,757
"Cell2756","Cell2756","Batch1","Path1",7414.3494498401,252
"Cell2757","Cell2757","Batch1","Path2",7382.8504527222,321
"Cell2758","Cell2758","Batch1","Path1",8012.48240321768,77
"Cell2759","Cell2759","Batch1","Path1",8518.92848286389,738
"Cell2760","Cell2760","Batch1","Path3",7749.35318653166,248
"Cell2761","Cell2761","Batch1","Path3",7720.52199101304,739
"Cell2762","Cell2762","Batch1","Path2",7956.91678364805,588
"Cell2763","Cell2763","Batch1","Path3",8068.96073410836,438
"Cell2764","Cell2764","Batch1","Path3",7934.4029591145,539
"Cell2765","Cell2765","Batch1","Path2",8199.4139811725,701
"Cell2766","Cell2766","Batch1","Path3",8497.44173047008,207
"Cell2767","Cell2767","Batch1","Path1",7778.48693274685,506
"Cell2768","Cell2768","Batch1","Path3",8966.91147026322,407
"Cell2769","Cell2769","Batch1","Path2",8366.83623395275,465
"Cell2770","Cell2770","Batch1","Path1",8471.11353758203,431
"Cell2771","Cell2771","Batch1","Path3",7881.02907483327,325
"Cell2772","Cell2772","Batch1","Path2",8522.86357949045,732
"Cell2773","Cell2773","Batch1","Path1",8418.33077651744,33
"Cell2774","Cell2774","Batch1","Path3",7794.53684847277,676
"Cell2775","Cell2775","Batch1","Path3",7872.95576828458,166
"Cell2776","Cell2776","Batch1","Path3",8229.87556127315,276
"Cell2777","Cell2777","Batch1","Path1",7877.98439998757,636
"Cell2778","Cell2778","Batch1","Path1",8152.33491910417,51
"Cell2779","Cell2779","Batch1","Path3",8159.89643928497,137
"Cell2780","Cell2780","Batch1","Path2",7761.35326813263,574
"Cell2781","Cell2781","Batch1","Path1",7991.07465351196,49
"Cell2782","Cell2782","Batch1","Path2",7998.93502366625,166
"Cell2783","Cell2783","Batch1","Path2",7858.02110502001,29
"Cell2784","Cell2784","Batch1","Path3",9283.14291766267,658
"Cell2785","Cell2785","Batch1","Path3",8174.16148789579,653
"Cell2786","Cell2786","Batch1","Path3",7706.13907113138,992
"Cell2787","Cell2787","Batch1","Path3",7731.53309449464,789
"Cell2788","Cell2788","Batch1","Path1",7305.65747505075,156
"Cell2789","Cell2789","Batch1","Path1",7653.13432717772,523
"Cell2790","Cell2790","Batch1","Path2",7792.52514608774,670
"Cell2791","Cell2791","Batch1","Path2",8609.98543546215,812
"Cell2792","Cell2792","Batch1","Path2",8355.00018577733,890
"Cell2793","Cell2793","Batch1","Path2",7337.65978809596,651
"Cell2794","Cell2794","Batch1","Path2",8283.11911736644,221
"Cell2795","Cell2795","Batch1","Path3",8538.24833398939,687
"Cell2796","Cell2796","Batch1","Path3",7810.12756791049,321
"Cell2797","Cell2797","Batch1","Path1",7762.46022530706,192
"Cell2798","Cell2798","Batch1","Path3",8376.32006479265,507
"Cell2799","Cell2799","Batch1","Path2",8127.59659695104,498
"Cell2800","Cell2800","Batch1","Path3",8734.97677039219,181
"Cell2801","Cell2801","Batch1","Path2",8523.33635467785,942
"Cell2802","Cell2802","Batch1","Path1",7401.0047928995,629
"Cell2803","Cell2803","Batch1","Path1",7926.82553826272,741
"Cell2804","Cell2804","Batch1","Path3",8409.53464063499,246
"Cell2805","Cell2805","Batch1","Path2",7918.09384657607,426
"Cell2806","Cell2806","Batch1","Path1",8719.07571472884,871
"Cell2807","Cell2807","Batch1","Path3",8665.0846594037,421
"Cell2808","Cell2808","Batch1","Path1",7482.77568314249,517
"Cell2809","Cell2809","Batch1","Path3",7960.15269835368,615
"Cell2810","Cell2810","Batch1","Path2",7877.12040964426,142
"Cell2811","Cell2811","Batch1","Path3",7435.7890344019,452
"Cell2812","Cell2812","Batch1","Path3",7510.37616511726,485
"Cell2813","Cell2813","Batch1","Path2",8712.10465001046,832
"Cell2814","Cell2814","Batch1","Path2",7893.99736251313,976
"Cell2815","Cell2815","Batch1","Path1",7733.63628831109,51
"Cell2816","Cell2816","Batch1","Path1",8398.12784349597,847
"Cell2817","Cell2817","Batch1","Path2",8571.35384204335,744
"Cell2818","Cell2818","Batch1","Path3",8201.75905007765,323
"Cell2819","Cell2819","Batch1","Path2",7917.89553269731,641
"Cell2820","Cell2820","Batch1","Path3",8574.29230188376,651
"Cell2821","Cell2821","Batch1","Path3",8245.23243207773,836
"Cell2822","Cell2822","Batch1","Path2",8163.14759737191,840
"Cell2823","Cell2823","Batch1","Path2",7510.64701985123,982
"Cell2824","Cell2824","Batch1","Path1",7506.95915343594,319
"Cell2825","Cell2825","Batch1","Path3",7358.59044101003,604
"Cell2826","Cell2826","Batch1","Path1",8267.79923977204,506
"Cell2827","Cell2827","Batch1","Path2",8206.80665597344,556
"Cell2828","Cell2828","Batch1","Path2",8331.18490297401,736
"Cell2829","Cell2829","Batch1","Path1",7869.8699270483,57
"Cell2830","Cell2830","Batch1","Path2",8361.40257948787,559
"Cell2831","Cell2831","Batch1","Path3",8629.82294466938,321
"Cell2832","Cell2832","Batch1","Path3",8274.81874028591,939
"Cell2833","Cell2833","Batch1","Path1",8097.74080510842,79
"Cell2834","Cell2834","Batch1","Path2",7804.23538221694,723
"Cell2835","Cell2835","Batch1","Path1",7895.7158284601,35
"Cell2836","Cell2836","Batch1","Path2",8134.36841525702,792
"Cell2837","Cell2837","Batch1","Path2",7885.26294271194,475
"Cell2838","Cell2838","Batch1","Path1",7678.78806334189,715
"Cell2839","Cell2839","Batch1","Path2",7669.04550573669,412
"Cell2840","Cell2840","Batch1","Path1",8270.13350853291,698
"Cell2841","Cell2841","Batch1","Path2",7757.61167251094,841
"Cell2842","Cell2842","Batch1","Path3",7400.14090086673,72
"Cell2843","Cell2843","Batch1","Path1",7716.74588352126,885
"Cell2844","Cell2844","Batch1","Path2",7342.97606502486,972
"Cell2845","Cell2845","Batch1","Path2",8081.55714694108,576
"Cell2846","Cell2846","Batch1","Path2",8706.86454660288,477
"Cell2847","Cell2847","Batch1","Path3",8170.79615030298,775
"Cell2848","Cell2848","Batch1","Path1",8081.37413070215,362
"Cell2849","Cell2849","Batch1","Path2",8571.65548244542,581
"Cell2850","Cell2850","Batch1","Path3",8255.63105250715,650
"Cell2851","Cell2851","Batch1","Path3",7955.99938968282,729
"Cell2852","Cell2852","Batch1","Path3",7480.1276083371,368
"Cell2853","Cell2853","Batch1","Path3",8267.71292261933,860
"Cell2854","Cell2854","Batch1","Path2",8118.47159210787,21
"Cell2855","Cell2855","Batch1","Path3",8364.61637362917,575
"Cell2856","Cell2856","Batch1","Path3",8192.2202782807,573
"Cell2857","Cell2857","Batch1","Path2",8194.68281046186,559
"Cell2858","Cell2858","Batch1","Path1",8481.28746618573,66
"Cell2859","Cell2859","Batch1","Path3",8425.58000546164,304
"Cell2860","Cell2860","Batch1","Path2",8132.80690952842,790
"Cell2861","Cell2861","Batch1","Path1",8428.15810267303,10
"Cell2862","Cell2862","Batch1","Path2",8394.5529355377,883
"Cell2863","Cell2863","Batch1","Path1",7225.60960687234,647
"Cell2864","Cell2864","Batch1","Path3",8082.30545183736,823
"Cell2865","Cell2865","Batch1","Path3",8776.4266664503,317
"Cell2866","Cell2866","Batch1","Path2",8050.94465626997,582
"Cell2867","Cell2867","Batch1","Path3",8184.58646528475,911
"Cell2868","Cell2868","Batch1","Path2",8404.19861755522,527
"Cell2869","Cell2869","Batch1","Path3",8021.95716301337,632
"Cell2870","Cell2870","Batch1","Path3",7874.59671867535,34
"Cell2871","Cell2871","Batch1","Path1",8159.06137999179,602
"Cell2872","Cell2872","Batch1","Path1",8254.08521924091,673
"Cell2873","Cell2873","Batch1","Path3",7952.84387654215,399
"Cell2874","Cell2874","Batch1","Path2",7695.33691667673,979
"Cell2875","Cell2875","Batch1","Path2",8518.70224575998,673
"Cell2876","Cell2876","Batch1","Path1",7466.63184061942,947
"Cell2877","Cell2877","Batch1","Path2",7456.39458048522,476
"Cell2878","Cell2878","Batch1","Path2",7600.37783368467,97
"Cell2879","Cell2879","Batch1","Path3",9342.61926022537,178
"Cell2880","Cell2880","Batch1","Path1",8565.48809788519,753
"Cell2881","Cell2881","Batch1","Path3",7796.3994143431,823
"Cell2882","Cell2882","Batch1","Path1",8543.28248330239,361
"Cell2883","Cell2883","Batch1","Path3",7669.41150943657,803
"Cell2884","Cell2884","Batch1","Path3",9167.53674348762,506
"Cell2885","Cell2885","Batch1","Path1",7949.05605069367,495
"Cell2886","Cell2886","Batch1","Path2",8426.35101613894,359
"Cell2887","Cell2887","Batch1","Path2",8020.41116016401,904
"Cell2888","Cell2888","Batch1","Path3",7388.00924278593,697
"Cell2889","Cell2889","Batch1","Path1",7686.0847123722,440
"Cell2890","Cell2890","Batch1","Path3",7641.90537181843,326
"Cell2891","Cell2891","Batch1","Path1",7503.16051045928,45
"Cell2892","Cell2892","Batch1","Path3",8520.78975881549,180
"Cell2893","Cell2893","Batch1","Path3",7491.30763566499,46
"Cell2894","Cell2894","Batch1","Path2",8365.60397448205,232
"Cell2895","Cell2895","Batch1","Path1",7371.38623995507,514
"Cell2896","Cell2896","Batch1","Path3",7875.14950147722,377
"Cell2897","Cell2897","Batch1","Path3",9050.41945176391,83
"Cell2898","Cell2898","Batch1","Path1",7709.64584350819,616
"Cell2899","Cell2899","Batch1","Path2",7765.77715319601,675
"Cell2900","Cell2900","Batch1","Path1",8421.95034288795,11
"Cell2901","Cell2901","Batch1","Path1",8535.35294065761,456
"Cell2902","Cell2902","Batch1","Path1",9001.28039079065,806
"Cell2903","Cell2903","Batch1","Path3",8675.478202043,790
"Cell2904","Cell2904","Batch1","Path1",8142.41477134058,930
"Cell2905","Cell2905","Batch1","Path3",7956.67161666996,263
"Cell2906","Cell2906","Batch1","Path1",8065.2134934724,554
"Cell2907","Cell2907","Batch1","Path3",8185.09123892006,17
"Cell2908","Cell2908","Batch1","Path2",7885.95344066846,302
"Cell2909","Cell2909","Batch1","Path3",7554.43986328062,8
"Cell2910","Cell2910","Batch1","Path3",8630.15535600634,84
"Cell2911","Cell2911","Batch1","Path2",8295.51175734642,949
"Cell2912","Cell2912","Batch1","Path2",8280.53706653352,120
"Cell2913","Cell2913","Batch1","Path3",8219.87938747852,434
"Cell2914","Cell2914","Batch1","Path2",7904.98270684624,640
"Cell2915","Cell2915","Batch1","Path3",7497.78840495647,486
"Cell2916","Cell2916","Batch1","Path1",8118.92577621394,219
"Cell2917","Cell2917","Batch1","Path2",8499.58880832493,309
"Cell2918","Cell2918","Batch1","Path3",8488.81979602407,573
"Cell2919","Cell2919","Batch1","Path3",7728.67869933987,910
"Cell2920","Cell2920","Batch1","Path1",8276.41930373982,329
"Cell2921","Cell2921","Batch1","Path2",7927.89706142725,387
"Cell2922","Cell2922","Batch1","Path3",8074.34662504322,926
"Cell2923","Cell2923","Batch1","Path1",8635.94345143529,82
"Cell2924","Cell2924","Batch1","Path1",8360.29470177599,878
"Cell2925","Cell2925","Batch1","Path1",8265.71536679232,665
"Cell2926","Cell2926","Batch1","Path2",7945.7430765694,278
"Cell2927","Cell2927","Batch1","Path3",8238.81425970708,766
"Cell2928","Cell2928","Batch1","Path1",9191.54395568963,606
"Cell2929","Cell2929","Batch1","Path1",7609.01739544407,687
"Cell2930","Cell2930","Batch1","Path2",9007.02088387816,106
"Cell2931","Cell2931","Batch1","Path3",8168.75119857993,231
"Cell2932","Cell2932","Batch1","Path2",8069.64490690627,255
"Cell2933","Cell2933","Batch1","Path3",8498.33326712902,353
"Cell2934","Cell2934","Batch1","Path2",8981.2138203607,119
"Cell2935","Cell2935","Batch1","Path2",8488.38180929685,636
"Cell2936","Cell2936","Batch1","Path1",8367.44160581056,25
"Cell2937","Cell2937","Batch1","Path3",8543.93278754887,826
"Cell2938","Cell2938","Batch1","Path3",7946.27997711713,484
"Cell2939","Cell2939","Batch1","Path2",8208.96231302875,349
"Cell2940","Cell2940","Batch1","Path1",8379.57967840237,823
"Cell2941","Cell2941","Batch1","Path2",9016.42694474525,381
"Cell2942","Cell2942","Batch1","Path3",8079.00659246251,829
"Cell2943","Cell2943","Batch1","Path2",8676.39536013337,512
"Cell2944","Cell2944","Batch1","Path3",8373.32753093915,914
"Cell2945","Cell2945","Batch1","Path1",7782.36215007933,700
"Cell2946","Cell2946","Batch1","Path3",8185.4351726422,304
"Cell2947","Cell2947","Batch1","Path3",7360.22665688314,597
"Cell2948","Cell2948","Batch1","Path3",8510.68449194255,842
"Cell2949","Cell2949","Batch1","Path2",8261.70350423908,359
"Cell2950","Cell2950","Batch1","Path2",7696.03576197889,221
"Cell2951","Cell2951","Batch1","Path3",8074.69461086275,406
"Cell2952","Cell2952","Batch1","Path3",7630.19438717641,550
"Cell2953","Cell2953","Batch1","Path2",8426.17263364148,228
"Cell2954","Cell2954","Batch1","Path1",8074.93008339042,418
"Cell2955","Cell2955","Batch1","Path3",8204.93655391524,315
"Cell2956","Cell2956","Batch1","Path3",8689.74002743192,639
"Cell2957","Cell2957","Batch1","Path1",7984.76072805788,800
"Cell2958","Cell2958","Batch1","Path2",8185.66118757386,101
"Cell2959","Cell2959","Batch1","Path2",7996.50519036337,931
"Cell2960","Cell2960","Batch1","Path1",7288.69142069819,808
"Cell2961","Cell2961","Batch1","Path3",8172.06086219068,962
"Cell2962","Cell2962","Batch1","Path2",8479.51389329778,695
"Cell2963","Cell2963","Batch1","Path2",8324.27986187999,486
"Cell2964","Cell2964","Batch1","Path1",8223.07717784593,249
"Cell2965","Cell2965","Batch1","Path2",8265.79450835027,248
"Cell2966","Cell2966","Batch1","Path1",8456.66019521019,207
"Cell2967","Cell2967","Batch1","Path1",8339.86662095225,402
"Cell2968","Cell2968","Batch1","Path3",7893.19744576965,245
"Cell2969","Cell2969","Batch1","Path1",8350.27758952858,749
"Cell2970","Cell2970","Batch1","Path1",7964.01308560122,574
"Cell2971","Cell2971","Batch1","Path1",8423.64019604459,871
"Cell2972","Cell2972","Batch1","Path2",7689.10779493459,733
"Cell2973","Cell2973","Batch1","Path2",9200.82760614943,532
"Cell2974","Cell2974","Batch1","Path2",8200.83661010235,539
"Cell2975","Cell2975","Batch1","Path1",8573.43392517855,289
"Cell2976","Cell2976","Batch1","Path3",8257.16783834367,939
"Cell2977","Cell2977","Batch1","Path2",8605.3003950032,7
"Cell2978","Cell2978","Batch1","Path2",8098.80407167989,400
"Cell2979","Cell2979","Batch1","Path1",8037.35146051365,935
"Cell2980","Cell2980","Batch1","Path1",7625.81898612205,433
"Cell2981","Cell2981","Batch1","Path2",8062.9452994773,476
"Cell2982","Cell2982","Batch1","Path3",8215.16871437546,508
"Cell2983","Cell2983","Batch1","Path1",7515.46623992127,165
"Cell2984","Cell2984","Batch1","Path3",8302.84488804904,14
"Cell2985","Cell2985","Batch1","Path3",7904.41084133149,554
"Cell2986","Cell2986","Batch1","Path3",8192.03202754728,850
"Cell2987","Cell2987","Batch1","Path2",8232.96218590969,224
"Cell2988","Cell2988","Batch1","Path3",8157.16009359753,567
"Cell2989","Cell2989","Batch1","Path1",8573.39863601692,777
"Cell2990","Cell2990","Batch1","Path1",7225.4184496996,483
"Cell2991","Cell2991","Batch1","Path3",8422.05210805618,824
"Cell2992","Cell2992","Batch1","Path3",7602.76073211343,307
"Cell2993","Cell2993","Batch1","Path1",7986.73073633923,886
"Cell2994","Cell2994","Batch1","Path3",8269.61117764487,444
"Cell2995","Cell2995","Batch1","Path1",7978.72618265965,684
"Cell2996","Cell2996","Batch1","Path2",7906.96197008332,919
"Cell2997","Cell2997","Batch1","Path3",7396.01548433068,430
"Cell2998","Cell2998","Batch1","Path3",7841.3225652783,546
"Cell2999","Cell2999","Batch1","Path1",7942.20122744907,175
"Cell3000","Cell3000","Batch1","Path3",8213.08508020439,447
"Cell3001","Cell3001","Batch1","Path3",8231.75699926291,77
"Cell3002","Cell3002","Batch1","Path2",8393.50423040557,604
"Cell3003","Cell3003","Batch1","Path1",8246.72933390997,259
"Cell3004","Cell3004","Batch1","Path2",7836.26822433963,241
"Cell3005","Cell3005","Batch1","Path2",8312.23198735138,930
"Cell3006","Cell3006","Batch1","Path1",7765.09246005917,343
"Cell3007","Cell3007","Batch1","Path3",8082.15164323949,199
"Cell3008","Cell3008","Batch1","Path2",7947.57638242922,95
"Cell3009","Cell3009","Batch1","Path2",7387.4312186452,689
"Cell3010","Cell3010","Batch1","Path3",7519.06945933768,357
"Cell3011","Cell3011","Batch1","Path2",7986.93565411529,298
"Cell3012","Cell3012","Batch1","Path3",7906.09626889828,664
"Cell3013","Cell3013","Batch1","Path2",8116.6823977322,701
"Cell3014","Cell3014","Batch1","Path2",7884.96423161646,383
"Cell3015","Cell3015","Batch1","Path3",7925.47255785356,556
"Cell3016","Cell3016","Batch1","Path3",7462.99100973038,286
"Cell3017","Cell3017","Batch1","Path1",7596.26704034397,820
"Cell3018","Cell3018","Batch1","Path2",8262.70289840204,911
"Cell3019","Cell3019","Batch1","Path2",8290.48050182807,252
"Cell3020","Cell3020","Batch1","Path1",8619.57354003669,903
"Cell3021","Cell3021","Batch1","Path1",8087.90259916268,142
"Cell3022","Cell3022","Batch1","Path3",8052.37081453956,397
"Cell3023","Cell3023","Batch1","Path2",7912.55295706256,383
"Cell3024","Cell3024","Batch1","Path1",7790.54014436653,213
"Cell3025","Cell3025","Batch1","Path3",7889.09677460459,26
"Cell3026","Cell3026","Batch1","Path1",8066.65306117476,673
"Cell3027","Cell3027","Batch1","Path2",8019.59482706275,396
"Cell3028","Cell3028","Batch1","Path3",7665.66062275879,794
"Cell3029","Cell3029","Batch1","Path1",8395.02134064878,766
"Cell3030","Cell3030","Batch1","Path3",8507.96150244322,801
"Cell3031","Cell3031","Batch1","Path2",7849.46624162928,453
"Cell3032","Cell3032","Batch1","Path1",7363.41984257614,451
"Cell3033","Cell3033","Batch1","Path2",8005.59855125031,870
"Cell3034","Cell3034","Batch1","Path2",7896.11582895842,948
"Cell3035","Cell3035","Batch1","Path1",7294.36178608741,21
"Cell3036","Cell3036","Batch1","Path1",8547.21227161151,890
"Cell3037","Cell3037","Batch1","Path1",7992.19392740656,654
"Cell3038","Cell3038","Batch1","Path1",8675.2872306673,349
"Cell3039","Cell3039","Batch1","Path2",8208.10852306443,623
"Cell3040","Cell3040","Batch1","Path1",8206.12284584751,743
"Cell3041","Cell3041","Batch1","Path2",8289.77848725305,318
"Cell3042","Cell3042","Batch1","Path1",7954.8041550438,358
"Cell3043","Cell3043","Batch1","Path3",8273.43950561127,30
"Cell3044","Cell3044","Batch1","Path1",8675.20227822591,931
"Cell3045","Cell3045","Batch1","Path2",8239.55506774046,801
"Cell3046","Cell3046","Batch1","Path2",8331.83598075752,344
"Cell3047","Cell3047","Batch1","Path3",8460.64416583046,21
"Cell3048","Cell3048","Batch1","Path3",8204.64545293929,99
"Cell3049","Cell3049","Batch1","Path3",8268.8690359828,321
"Cell3050","Cell3050","Batch1","Path3",8318.04398308016,998
"Cell3051","Cell3051","Batch1","Path2",7723.17465531527,948
"Cell3052","Cell3052","Batch1","Path2",7857.82205859479,729
"Cell3053","Cell3053","Batch1","Path2",7646.9698269759,572
"Cell3054","Cell3054","Batch1","Path3",7557.78288901403,562
"Cell3055","Cell3055","Batch1","Path2",7892.50839995906,866
"Cell3056","Cell3056","Batch1","Path1",7486.674366043,848
"Cell3057","Cell3057","Batch1","Path2",8267.81824824262,25
"Cell3058","Cell3058","Batch1","Path2",8631.66303337576,931
"Cell3059","Cell3059","Batch1","Path3",8678.38102456152,907
